4990.7218159066861,384.61437688978242,44.748164097123812,0.0,2.0,0.0
1496.0719237868291,124.69305538277803,12.563680142701116,5.0,7.0,3.0
2912.5938400842642,201.90355150147587,96.546726437387903,6.0,2.0,9.0
8455.4583045573272,238.31014548540452,23.230137725030765,1.0,3.0,0.0
8169.0124451755728,74.278249377030534,4.4336413201571112,3.0,0.0,3.0
9668.4666383237964,55.69466029196446,4.1693421332307583,1.0,3.0,3.0
6021.3202313509819,185.26122556643958,53.414242982766183,6.0,3.0,0.0
8101.43615755057,32.485227793797364,7.2055684420511135,2.0,1.0,3.0
8105.9556909752382,186.9023662896322,3.7384965503588052,7.0,3.0,3.0
5102.8474431875838,297.22793966182803,90.250481413920483,1.0,2.0,6.0
9579.3582127914724,174.81128058872602,77.885164916249195,5.0,0.0,3.0
9152.7195165660032,313.09395734105448,18.734758236060344,1.0,3.0,1.0
7204.8372624592648,371.7842844469954,32.553903885062475,2.0,0.0,0.0
2765.4169077515444,185.37434099802974,93.947510892541686,6.0,5.0,4.0
9839.9209301915853,453.31899650203496,86.651612134596519,2.0,0.0,0.0
4498.9417409575281,288.00237666891121,74.795926698104168,1.0,1.0,2.0
8214.6670525544305,57.700884722032221,0.76329795277466639,0.0,3.0,3.0
8156.8619302416537,134.26440546637804,77.357850726509142,5.0,0.0,3.0
8622.8488808684997,460.44423157905561,0.25198757096354107,0.0,0.0,1.0
3458.3620972110107,174.27658392307876,59.949201679348199,7.0,5.0,3.0
5119.5232698331074,318.73780184449151,6.5343761607280175,0.0,2.0,0.0
4283.4652746604588,448.24838851028596,57.749285943984759,0.0,3.0,2.0
9544.0549888252153,293.88067681574876,32.729881246034196,0.0,1.0,1.0
538.80502468253712,25.11947179921853,26.507789374747372,3.0,9.0,1.0
5023.5288478935381,110.52794171031455,51.734461311879819,10.0,3.0,0.0
7236.2251605664387,297.52555799054761,47.47587712306305,2.0,2.0,3.0
4283.6446294621264,496.07517773322343,24.097527283034982,3.0,0.0,3.0
9483.0333643879076,102.93231035369938,17.932038330733601,9.0,2.0,1.0
7965.0695706015858,276.88462693285027,90.138808757633655,4.0,1.0,5.0
6193.1793716939801,144.4178415381862,31.706533478683198,8.0,0.0,0.0
8875.0645047771723,372.70302474194244,42.241317517836762,4.0,2.0,2.0
620.5571519636743,304.5738519577726,55.274851599187315,4.0,6.0,1.0
9659.9791727989159,357.40530550023516,30.34906895809857,2.0,2.0,3.0
3142.1947333415278,16.874852429863139,64.221711572363517,4.0,2.0,2.0
7680.5343995410176,22.336935495397114,76.865691053893997,4.0,2.0,1.0
9977.9195958436121,136.73842555184362,7.4414362296714049,5.0,0.0,1.0
9744.6262938393629,471.89113597669586,12.685910259891365,3.0,0.0,0.0
7186.2137393313142,297.79827787955088,65.780861534972033,3.0,1.0,0.0
7792.4084269819759,142.89054602536706,26.312541746094777,7.0,2.0,0.0
5762.9606043317772,454.09922190488641,14.782713038654915,2.0,0.0,2.0
2840.2825237618135,43.895984590852365,84.746484891368141,0.0,5.0,3.0
9258.9066435599234,266.62284360673794,73.611042544150834,3.0,3.0,2.0
1387.5812231251384,302.72258392549048,10.01723251743093,3.0,9.0,0.0
1787.8227384195277,418.89741005855797,22.901381132075759,1.0,6.0,0.0
9934.8415634483499,448.8614104187904,87.450262104865431,1.0,2.0,2.0
3594.9641878907469,357.82920888548216,71.56456336572559,4.0,2.0,0.0
8226.2426206834225,210.20964061890641,7.4305047417559056,8.0,2.0,1.0
5680.1542993718203,221.56396836609989,80.492214645501377,1.0,1.0,0.0
2738.4319179763693,105.19638463367403,39.115021165504203,8.0,5.0,3.0
5460.3459652845941,49.228774390011608,14.718583730847234,0.0,3.0,3.0
6805.8242121580533,262.57149728958797,13.022993277564076,3.0,3.0,2.0
353.68082748174936,480.38612628289184,89.816961147260983,2.0,8.0,1.0
5936.413394734921,495.80541042887506,46.463056865964539,0.0,3.0,1.0
5735.8440552457078,184.29640762861575,63.403225289800801,8.0,0.0,1.0
2803.4220444796811,13.512647868091198,62.557552749933386,0.0,3.0,1.0
1721.0887059212844,431.09422286716085,26.035725174233637,4.0,7.0,0.0
426.04439750605792,427.34209425906488,30.552875074232134,4.0,9.0,1.0
7666.0818400131138,307.24270138004619,25.390236913352492,1.0,0.0,1.0
3237.3588659387651,487.19091090874036,64.210053388010792,3.0,4.0,3.0
1669.6607011824703,307.11690441629861,66.131588399012742,0.0,9.0,3.0
7716.9098084419065,471.03716343528453,33.306907661164352,2.0,2.0,1.0
5539.9926538010113,54.767793887101121,10.443400759397559,1.0,2.0,0.0
964.02223647836013,433.56365901715395,16.228256406021224,0.0,6.0,2.0
2828.8359904680692,124.8202283747603,42.51504406589509,7.0,2.0,1.0
2034.0694097561029,290.06062850899934,7.8016849917620927,2.0,4.0,2.0
3241.6439611166461,469.55692903092887,55.172750612958879,3.0,5.0,1.0
3975.4616820457691,173.97802256545754,75.953266675339606,6.0,4.0,0.0
6830.2381326670329,24.523780643925409,45.388633366923202,4.0,1.0,0.0
171.05844169286621,207.04893481480812,79.641460553263755,7.0,8.0,1.0
5382.817244805984,308.50215729069987,41.15679095287863,2.0,2.0,1.0
6409.3133835382387,165.56230233674179,2.0042697337240289,7.0,1.0,1.0
5719.7593388850819,344.04666361362911,91.051990982608402,3.0,0.0,6.0
9283.3391444549834,322.34053300920573,32.922760942394881,4.0,1.0,0.0
1534.532734235735,177.62843319103544,73.015170271499073,7.0,9.0,3.0
7509.2445196863655,225.48181066686928,66.842932136633721,0.0,1.0,0.0
2880.2701081880609,248.6938726422056,47.197470477199289,4.0,5.0,2.0
7777.5967088903062,35.637960013079621,31.863309144356567,2.0,3.0,0.0
2229.6664963714607,481.74494370713461,92.629401022181739,3.0,2.0,5.0
9125.5509306635086,73.473123309763849,61.895965126327908,4.0,1.0,0.0
9005.7432206882677,26.738038455339563,48.088627089737955,2.0,1.0,3.0
4350.1601010039449,57.119495073386375,18.803190024320859,0.0,0.0,2.0
714.09983593400341,476.11397376677087,36.270065918936645,1.0,8.0,3.0
3642.6613106482255,53.660995109459485,46.84679323627531,1.0,5.0,1.0
7800.9997177753712,433.147193456921,81.723890964194354,1.0,1.0,3.0
1538.6490200018609,236.55836445492261,79.689466732677403,2.0,8.0,1.0
8053.226296257928,143.69604638334698,63.495061402389695,7.0,3.0,2.0
9102.1011112503384,189.15273687909189,25.075274306168392,6.0,1.0,1.0
8927.6930820344969,18.350262865515333,28.285084111155555,4.0,0.0,1.0
824.35906041890883,71.45294613389602,9.4829826091135985,0.0,8.0,0.0
3728.3805797314262,204.10017439505319,38.461242052652814,7.0,2.0,3.0
3984.8051263684802,30.020024797180522,99.338039658599939,3.0,6.0,8.0
3697.9277031735146,297.03657805416151,49.47097152569313,1.0,3.0,3.0
8790.7428523342787,269.46067405322862,34.307002338246953,1.0,1.0,1.0
5489.8697870028736,63.065632399650404,86.146952043832542,4.0,2.0,0.0
7390.5417146275631,6.984086392933964,90.476343273863449,0.0,1.0,7.0
9785.6239834703993,127.97729135902991,83.439067450949196,7.0,2.0,3.0
9257.8769667736524,475.93123693431505,79.146074157470153,2.0,2.0,2.0
4185.6746976720096,288.22793853267507,83.43575216096707,1.0,2.0,2.0
5670.9983517000619,165.26405365577517,53.424203585751286,7.0,0.0,1.0
3314.6462852403779,437.70514999532753,68.943235227134551,0.0,3.0,0.0
8780.3761127638118,158.10376541148031,29.183571349645586,5.0,2.0,3.0
2535.0657627763017,133.28911537250769,92.049472940042961,8.0,3.0,7.0
1344.4817871341629,336.98256079749308,19.191277998755407,4.0,8.0,3.0
4419.8574287460087,85.184157234234618,82.320330600306661,0.0,0.0,0.0
3094.0785543350689,444.84301555799618,35.863804714304869,4.0,3.0,2.0
49.839630510780665,204.16866014910008,47.611343708926348,5.0,10.0,0.0
1355.0677477769968,361.07629291095691,9.3517891898178931,3.0,7.0,0.0
8381.6508362251279,287.54878169060669,7.9009227302182516,1.0,0.0,2.0
9656.8175827328068,215.69775659554043,19.152378662363489,8.0,1.0,2.0
7497.7756941240614,388.87547216424491,26.267016619328885,2.0,2.0,1.0
1664.3482717052627,224.89514422898716,70.287952919375613,1.0,9.0,2.0
7021.9437746945223,198.91183620542034,43.987141849177569,7.0,0.0,1.0
9028.8089042816828,304.53413932666234,54.877588956213955,3.0,2.0,2.0
5790.1106655510084,98.372643779237933,24.370431310835105,5.0,2.0,0.0
4996.4422733123902,481.30846251362806,48.1618494218216,3.0,3.0,1.0
5924.2494800222248,199.66277615327365,44.841489065385076,6.0,2.0,3.0
7460.0592315872827,452.95974878235023,48.593236608367803,2.0,1.0,3.0
7226.2964112708596,179.36059008604443,11.530760434408084,7.0,1.0,3.0
7883.3618896122216,391.11650400325908,48.799047205575327,2.0,1.0,3.0
9565.8915795126813,210.19004321997858,53.64387627540237,7.0,1.0,0.0
9274.8937970085171,250.70084562087408,20.732465727018777,1.0,3.0,1.0
2675.1223736297748,163.75052445363775,29.930914495355964,7.0,5.0,3.0
2451.1978742480533,229.45438390248452,10.240899980450768,4.0,3.0,0.0
4475.8558838626032,239.15935787246877,89.924429176893824,3.0,0.0,2.0
9835.626028757606,48.80107187042654,52.5648932047607,2.0,2.0,3.0
4914.8448572719917,159.82270746983517,81.105611705286108,6.0,1.0,3.0
2375.6768759697911,146.85723137413808,21.86950356323608,7.0,2.0,2.0
7071.1848171350302,11.13319722701811,53.491125788755411,1.0,2.0,2.0
8741.6680209701753,102.5393288883441,53.422456888799054,9.0,2.0,0.0
4244.7719196527187,251.63770522860045,68.023325877740035,1.0,0.0,2.0
2589.2930164404261,432.79917177230726,22.725426930572969,0.0,3.0,2.0
2944.3231728336004,390.59640241718091,36.522730300450725,3.0,5.0,0.0
131.40344700824701,360.53551345199782,58.369093560634532,2.0,9.0,1.0
6527.4707824077841,313.72075493648458,0.052665618885205934,1.0,2.0,1.0
3360.2659472232854,125.13652508832607,23.553023297968089,6.0,5.0,0.0
5051.5716954354393,139.75030106703929,52.260128914322912,8.0,1.0,3.0
4741.9858156130067,377.35451681590359,26.790312199120859,2.0,3.0,2.0
2072.5738625439185,482.76870790950204,66.291823144563224,4.0,3.0,1.0
3817.4780930520124,485.78498705301013,48.500469477719257,3.0,5.0,1.0
3879.3429888579576,287.6670636839483,62.53263815644403,3.0,5.0,2.0
9427.3518611930558,461.35159978631759,72.122869502567454,1.0,3.0,0.0
6480.4150268159574,147.83015687052625,30.581501763851183,5.0,0.0,0.0
3000.851873030952,86.656400688041145,62.961740550738668,3.0,4.0,2.0
7550.4561265345365,422.860632663128,54.963221971032098,2.0,0.0,0.0
446.95664013316593,376.92788987434136,7.0864271976812887,2.0,8.0,0.0
8502.9774037211264,296.06191881159162,21.167800857117935,1.0,2.0,3.0
8299.1463238738052,307.83572835465844,19.630155563750328,4.0,3.0,1.0
8731.5245524969268,65.532013338078173,96.952326615331017,4.0,1.0,8.0
4016.0498428156634,178.89649992167784,12.442328613649734,6.0,3.0,2.0
7483.8689878075174,122.00339707093066,90.253962820364066,8.0,2.0,4.0
254.19368401913835,100.77343025702173,1.0579047652684026,10.0,9.0,1.0
6257.0893698392292,331.22684468694467,85.329202001694298,4.0,3.0,2.0
4870.6601370367907,379.04070408230621,80.032715634547927,2.0,1.0,1.0
8261.4158221231719,477.10197264628124,48.570574833387205,0.0,3.0,1.0
5837.5282039366057,390.84240505820907,55.305614702312056,4.0,2.0,0.0
4931.7814400448533,34.740459217059374,86.369275833338705,3.0,0.0,3.0
3763.426206406928,339.45074133170112,95.140274065067715,4.0,5.0,6.0
7917.3583610786472,398.60027957271035,13.903435638234551,4.0,1.0,0.0
6048.9481621918039,493.12343622493455,18.342741416367893,1.0,3.0,3.0
3664.8197228714798,20.820205358433654,18.369109329570811,1.0,2.0,0.0
1663.6420498192549,471.49504624502015,39.764325050098179,2.0,9.0,0.0
5432.1131145640347,451.88635230221291,58.296700396182267,4.0,3.0,2.0
7509.5328481442684,19.736431695371149,9.4874999062035883,4.0,0.0,2.0
25.358321660113869,153.92691109889967,55.426503581077199,8.0,10.0,1.0
5217.2957154554597,436.68335234618235,18.319215592829675,4.0,0.0,1.0
3218.8403005013965,327.21188404370582,18.239874410799906,1.0,4.0,2.0
1930.6657392366733,491.1272828771223,98.508814463081265,3.0,9.0,8.0
984.70018422603164,142.05774775780532,28.286648227110909,6.0,7.0,1.0
3907.5164297722654,494.40479456845287,91.857596845338747,3.0,3.0,7.0
5471.6375102121992,274.49743055492013,58.692188375168811,3.0,1.0,1.0
7190.139095561708,265.25706660288665,0.19871734212777437,4.0,2.0,2.0
2820.4276079330548,28.207422212560338,54.28435820031828,3.0,6.0,1.0
1060.9943444986213,289.53927303846132,38.425540978922342,2.0,8.0,2.0
5172.6473517343375,345.1426503896592,87.512513156152309,1.0,1.0,2.0
5990.2846943837631,444.67411577493357,53.194836254755153,0.0,2.0,1.0
6370.7862540303477,72.872680210545496,32.035479273581991,0.0,2.0,3.0
1986.6521036094564,436.18294289249627,22.464363642293272,0.0,7.0,0.0
1319.4272755111747,60.688956252445855,87.296320467173587,3.0,9.0,1.0
