7936.88838171,411.641911263,96.3568205037,3.0,1.0,9.0
1049.29480429,139.248923547,23.2626106038,7.0,9.0,2.0
871.330613894,485.91501301,73.4486635364,4.0,7.0,0.0
1642.24952711,343.02549021,93.9074941409,1.0,7.0,6.0
1709.52411304,23.4226158028,96.6681854855,1.0,9.0,8.0
809.021552425,162.709699742,55.4565360559,8.0,8.0,0.0
6289.68138623,368.219357335,86.2194236299,2.0,3.0,1.0
4384.56002434,25.9548162882,1.23916370063,2.0,3.0,0.0
6451.73212127,344.598407439,36.0703084123,2.0,1.0,3.0
5408.0564366,417.98259126,69.038996213,0.0,3.0,0.0
7681.79129311,77.8961525723,35.1133876878,3.0,3.0,0.0
3440.02645094,351.811843035,45.3759172833,1.0,4.0,2.0
8945.6879081,53.3595726854,19.111079158,4.0,3.0,1.0
6027.39938941,7.50884570218,49.6926882665,2.0,1.0,2.0
5042.43103615,152.120558024,73.613055993,5.0,1.0,1.0
7214.57138236,421.553449222,95.8538998513,1.0,1.0,6.0
1783.80061189,193.618013607,46.9642294769,7.0,7.0,0.0
4477.40438186,244.379313657,78.1151023567,0.0,0.0,3.0
3766.13088584,303.328572417,28.6803747172,1.0,6.0,2.0
8500.20487816,447.132460742,63.704383775,1.0,0.0,3.0
5441.98983554,47.1347424011,2.42339963645,1.0,2.0,3.0
7785.17657891,473.685655406,37.4632501719,0.0,2.0,1.0
9722.60237467,68.5439604625,72.595719275,0.0,3.0,3.0
4454.64555177,29.2782759621,13.4539588084,4.0,2.0,1.0
8722.91338296,179.90170952,37.5251009161,5.0,1.0,2.0
8854.85148744,85.9904071579,78.4339597739,2.0,2.0,3.0
2001.87194946,342.815158434,55.5924132471,2.0,6.0,2.0
6541.84436514,366.24898498,63.9408751996,2.0,1.0,0.0
4602.2611195,66.3955971387,49.6460785299,3.0,1.0,1.0
6670.47801465,253.116338341,95.0400154508,3.0,0.0,7.0
470.207989564,374.791430375,44.4451225216,3.0,9.0,3.0
7040.6781668,160.618444124,44.0523499202,8.0,3.0,3.0
8340.27140593,464.017983947,49.877917518,4.0,0.0,2.0
5167.06538811,494.916757491,11.2535200551,0.0,3.0,1.0
9124.14846512,429.782280655,61.946617921,3.0,3.0,3.0
1786.50037504,492.617313464,43.7154635508,3.0,9.0,1.0
4597.78588065,465.025603017,38.9600560637,3.0,1.0,1.0
7892.63645207,421.309366651,67.2553199406,1.0,3.0,1.0
5641.93471421,371.930770076,50.4926320478,1.0,1.0,3.0
5724.65782597,157.220710879,67.3062542918,6.0,0.0,0.0
4434.79214952,285.485793615,17.0783178179,3.0,0.0,2.0
2421.7455795,92.5504053311,34.4543093338,6.0,4.0,2.0
312.576876361,300.478623856,65.3658748612,2.0,9.0,0.0
2384.53601914,78.6165847933,49.4230619924,4.0,5.0,3.0
2911.7163079,86.7432454201,15.5811688795,3.0,6.0,1.0
8719.916126,74.9093274163,55.6949528855,3.0,0.0,2.0
7864.07827479,19.694288965,35.7500792264,1.0,0.0,0.0
8952.8096661,390.899715602,59.8790841704,4.0,2.0,3.0
9122.78108095,446.5450007,37.4521067352,1.0,3.0,2.0
4768.91258148,175.443959533,49.1741125441,8.0,2.0,1.0
4794.18677326,240.54961511,87.9081833284,2.0,0.0,0.0
6411.30541868,21.0852400596,30.3686026608,1.0,3.0,1.0
9243.41773142,52.6862549105,42.363367511,4.0,0.0,3.0
9798.75464308,428.999153626,46.8638786067,2.0,3.0,1.0
5953.93020574,122.559907738,32.0291146189,7.0,1.0,0.0
9681.03394096,482.228299813,67.5506964663,3.0,0.0,0.0
6137.46470021,217.692506916,54.6504074668,6.0,2.0,3.0
8683.02576201,203.716821543,8.65649779374,8.0,1.0,1.0
9403.71968902,133.513968157,70.8780046487,7.0,3.0,0.0
3474.34311869,169.90425021,31.7678602937,6.0,5.0,3.0
6717.93696994,281.295250332,88.6575493705,0.0,2.0,3.0
8942.56111171,289.84044537,59.9911835216,2.0,1.0,3.0
9808.28828186,473.34723865,41.6042114728,3.0,2.0,3.0
9288.32101872,247.86758299,25.1904793176,4.0,1.0,3.0
3018.30178016,141.714740851,3.59820404694,7.0,4.0,3.0
7090.84215982,380.284580685,89.3439493448,2.0,2.0,3.0
7817.74315496,393.555223707,64.9681001378,3.0,0.0,2.0
144.357764179,93.835831062,30.4128603068,8.0,8.0,2.0
858.434762034,114.898757994,29.9231316957,9.0,8.0,1.0
7407.27258807,36.4793887865,18.1565027663,3.0,3.0,3.0
8526.81321451,244.104547339,46.5630396305,2.0,3.0,0.0
9785.03546865,36.2816573651,43.2966659603,4.0,0.0,2.0
3917.34966335,357.7439671,22.1535738086,2.0,3.0,0.0
8280.85447008,4.75093085628,31.2378141511,0.0,2.0,3.0
3278.3040918,487.886783346,64.6592501611,0.0,2.0,3.0
1055.15191302,427.424823674,80.8351978802,0.0,8.0,3.0
2472.68065576,173.243699756,82.7207616661,5.0,2.0,3.0
6287.18821128,350.605665196,6.31620140777,3.0,1.0,1.0
1526.48423978,80.14884121,91.4373689835,4.0,8.0,4.0
2663.14508269,350.791961196,39.8710151316,4.0,3.0,3.0
9249.02079459,478.302057651,57.2097849388,4.0,2.0,3.0
490.048265045,344.56228406,12.4041547716,4.0,8.0,3.0
8971.93906959,127.413207872,90.3826692813,5.0,2.0,4.0
2866.57953293,493.027869623,25.4855342189,0.0,5.0,3.0
3723.27292942,436.235213107,41.0363415258,1.0,6.0,3.0
2181.43782969,439.086254726,18.2878787918,2.0,3.0,3.0
9089.37249527,186.331536249,91.9899832465,6.0,2.0,5.0
8167.10696316,280.354479585,59.2101234514,0.0,2.0,3.0
516.382622032,26.068601859,72.5735168219,1.0,8.0,1.0
5853.18281016,319.961435834,42.1465605917,2.0,3.0,1.0
4639.13916647,421.606051313,92.9025205156,3.0,1.0,7.0
2503.57088658,90.2894594818,65.4729229651,8.0,6.0,3.0
1444.48859276,392.542291251,49.2352101944,2.0,9.0,3.0
7568.56327544,85.9525144438,58.1212728954,3.0,1.0,2.0
744.980407575,144.298545496,89.7980214615,5.0,9.0,3.0
9839.15722036,250.745859223,34.1816825277,4.0,3.0,3.0
8212.20527317,472.334346259,16.2589747981,4.0,0.0,1.0
4019.10343888,405.448269934,7.30213789381,3.0,1.0,0.0
1570.38639602,488.15832767,45.3645055925,1.0,7.0,3.0
5574.40569206,255.978533926,28.7162275233,4.0,3.0,0.0
4099.49769267,219.740498334,26.3535882347,8.0,2.0,2.0
9896.07145457,391.956281952,39.2345172275,2.0,1.0,2.0
9951.63911558,281.299848994,94.7011416715,4.0,2.0,6.0
7974.79803866,130.375090874,98.420331757,5.0,1.0,9.0
3358.44785504,368.631591667,4.47285141455,2.0,5.0,0.0
2331.75640585,396.109324592,26.491110849,1.0,6.0,3.0
1028.19679192,187.424789632,44.1550408677,8.0,7.0,0.0
9036.61982004,295.60459836,89.707549392,0.0,3.0,1.0
6689.63963715,399.342560771,25.816468086,4.0,1.0,0.0
8056.33525097,487.464893238,18.6261382325,4.0,3.0,2.0
7626.59905899,171.05848683,48.3892401836,8.0,3.0,3.0
9894.49058017,342.680949282,77.8003126968,2.0,1.0,3.0
8968.42557265,397.862742878,39.6731165817,3.0,1.0,0.0
2550.51395964,208.171840244,35.9279830388,6.0,6.0,1.0
6838.45659453,256.902493624,32.636194833,3.0,1.0,3.0
250.220161244,18.0170687517,5.78860620437,1.0,8.0,1.0
1018.21934045,301.394246977,16.5959484441,1.0,8.0,0.0
8643.16485458,5.55070255649,12.240928435,2.0,0.0,0.0
4022.39174763,353.697122368,19.9332509937,3.0,3.0,3.0
5333.82423927,128.816848494,93.9034748773,6.0,0.0,4.0
7538.0358414,495.872617488,3.48978993988,4.0,0.0,3.0
4612.00848582,4.23702954896,94.3892036724,2.0,1.0,6.0
7817.49931351,42.8757160924,32.6659161993,4.0,2.0,1.0
7854.56356639,109.913691366,23.5740650988,9.0,2.0,2.0
3009.55199603,129.667090846,14.0231526328,6.0,2.0,0.0
9357.38413336,370.730113942,37.1647491161,3.0,2.0,2.0
5388.34342526,454.019364912,72.5007258924,3.0,2.0,2.0
4348.76479556,397.322789925,80.0010237861,2.0,0.0,3.0
